Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,ind,Продукт,Технология,inflation
ГлавФудГрупп,Москва,"ГЛАВФУДГРУПП, ООО",Москва,Деятельность ресторанов и услуги по доставке продуктов питания,,,Малые предприятия,72.0,306389.0,295358.0,,21056.0,21056.0,2117.0,-1607.0,24576.0,63126.0,84182.0,30891.0,19415.0,84182.0,15203.0,-1606.0,85789.0,302192.0,104613.0,181415.0,,4514.0,11031.0,9323.0,15545.0,,,3.4437,0.0309,0.0535,2020,56.1,56.0,turizm,,,4.91
ГлавФудГрупп,Москва,"ГЛАВФУДГРУПП, ООО",Москва,Деятельность ресторанов и услуги по доставке продуктов питания,,,Малые предприятия,71.0,412779.0,376479.0,,13568.0,13568.0,3065.0,11626.0,20969.0,56795.0,70363.0,27191.0,13384.0,70363.0,18713.0,11626.0,58737.0,385419.0,137586.0,229051.0,,4462.0,36300.0,33749.0,24952.0,,,5.5921,0.0876,0.0487,2021,56.1,56.0,turizm,,,8.39
ГлавФудГрупп,Москва,"ГЛАВФУДГРУПП, ООО",Москва,Деятельность ресторанов и услуги по доставке продуктов питания,,,Малые предприятия,61.0,563145.0,515772.0,,10259.0,10259.0,4695.0,-10890.0,16020.0,56673.0,66932.0,27191.0,17324.0,66932.0,-2549.0,-10891.0,77822.0,552484.0,206783.0,297293.0,,3940.0,47373.0,39387.0,42944.0,,,10.8995,0.0713,0.0876,2022,56.1,56.0,turizm,,,11.92
ГлавФудГрупп,Москва,"ГЛАВФУДГРУПП, ООО",Москва,Деятельность ресторанов и услуги по доставке продуктов питания,,,Малые предприятия,47.0,553096.0,512770.0,,11367.0,11367.0,3635.0,-18030.0,16590.0,50701.0,62068.0,27191.0,22091.0,62068.0,865.0,-18030.0,80098.0,538084.0,209628.0,293736.0,,3967.0,40326.0,33336.0,38640.0,,,9.7404,0.062,0.0645,2023,56.1,56.0,turizm,,,7.42
ГолденМит,Москва,"ГОЛДЕНМИТ, ООО",Москва,Торговля оптовая за вознаграждение или на договорной основе,2690.7,,Малые предприятия,,,,,6.0,6.0,30023.0,15269.0,22950.0,60728.0,60734.0,,20000.0,60734.0,34867.0,15269.0,45465.0,547430.0,523459.0,14468.0,,6660.0,1519.0,975.0,8172.0,7663.0,3092.0,1.227,0.0018,0.0174,2014,46.1,46.0,pishhevaya_promyshlennost,,,11.36
ГолденМит,Москва,"ГОЛДЕНМИТ, ООО",Москва,Торговля оптовая за вознаграждение или на договорной основе,2690.7,,Малые предприятия,4.0,355806.0,354132.0,,,,17065.0,17862.0,34461.0,51818.0,51818.0,,20000.0,51818.0,37862.0,17862.0,33956.0,355801.0,338595.0,11230.0,,3742.0,1674.0,1339.0,5412.0,5207.0,3716.0,1.4463,0.0038,0.0168,2017,46.1,46.0,pishhevaya_promyshlennost,,,2.52
ГолденМит,Москва,"ГОЛДЕНМИТ, ООО",Москва,Торговля оптовая за вознаграждение или на договорной основе,2690.7,,Малые предприятия,4.0,267410.0,264668.0,,,,16187.0,20055.0,22711.0,40208.0,40208.0,,3190.0,40208.0,23244.0,20055.0,20153.0,267408.0,251722.0,10589.0,,2224.0,2742.0,2194.0,4964.0,4648.0,1960.0,2.232,0.0082,0.0191,2018,46.1,46.0,pishhevaya_promyshlennost,,,4.27
ГолденМит,Москва,"ГОЛДЕНМИТ, ООО",Москва,Торговля оптовая за вознаграждение или на договорной основе,2690.7,,Малые предприятия,5.0,207523.0,204546.0,,,,18066.0,22381.0,43801.0,61889.0,61889.0,,5224.0,61889.0,27604.0,22381.0,39508.0,207523.0,194987.0,8207.0,,476.0,2977.0,2326.0,3453.0,3216.0,266.0,7.2542,0.0112,0.0209,2019,46.1,46.0,pishhevaya_promyshlennost,,,3.05
ГолденМит,Москва,"ГОЛДЕНМИТ, ООО",Москва,Торговля оптовая за вознаграждение или на договорной основе,2690.7,,Малые предприятия,5.0,285281.0,283916.0,,,,17662.0,23473.0,43660.0,61552.0,61552.0,,17311.0,61552.0,40780.0,23473.0,38079.0,285154.0,270350.0,10533.0,,907.0,1365.0,1092.0,2272.0,3549.0,665.0,2.505,0.0038,0.015,2020,46.1,46.0,pishhevaya_promyshlennost,,,4.91
ГолденМит,Москва,"ГОЛДЕНМИТ, ООО",Москва,Торговля оптовая за вознаграждение или на договорной основе,2690.7,,Малые предприятия,5.0,668246.0,662856.0,,,,32392.0,27788.0,103529.0,138106.0,138106.0,,30015.0,138106.0,55947.0,27788.0,110318.0,668244.0,646323.0,12299.0,,2097.0,5390.0,4315.0,7487.0,3293.0,2185.0,3.5703,0.0065,0.0144,2021,46.1,46.0,pishhevaya_promyshlennost,Cloud4Y IaaS,IaaS - Инфраструктура как услуга,8.39
ГолденМит,Москва,"ГОЛДЕНМИТ, ООО",Москва,Торговля оптовая за вознаграждение или на договорной основе,2690.7,,Малые предприятия,5.0,783575.0,780581.0,,,,55814.0,30155.0,119536.0,183519.0,183519.0,3919.0,74049.0,183519.0,101493.0,30155.0,153364.0,783362.0,757019.0,14359.0,,7685.0,2994.0,2367.0,10679.0,3205.0,7685.0,1.3896,0.003,0.0153,2022,46.1,46.0,pishhevaya_promyshlennost,,,11.92
ГолденМит,Москва,"ГОЛДЕНМИТ, ООО",Москва,Торговля оптовая за вознаграждение или на договорной основе,2690662.0,,Малые предприятия,6.0,719766.0,714336.0,,,,58895.0,34019.0,131820.0,198443.0,198443.0,,104703.0,198443.0,133031.0,34019.0,164424.0,719714.0,688025.0,12156.0,,10090.0,5430.0,4337.0,15520.0,3306.0,10090.0,1.5382,0.006,0.0271,2023,46.1,46.0,pishhevaya_promyshlennost,,,7.42
ГорИнжСтрой,Москва,"ГОРИНЖСТРОЙ, ООО",Москва,Строительство автомобильных дорог и автомагистралей,126348.1,,Средние предприятия,,,,,33669.0,34239.0,44592.0,65463.0,96936.0,225878.0,260117.0,,11432.0,260117.0,-22114.0,65463.0,194654.0,378048.0,278078.0,,13674.0,468.0,115769.0,91385.0,113170.0,25235.0,1.0,241.8162,0.2417,0.2283,2016,42.11,42.0,stroitelstvo,,,5.38
ГорИнжСтрой,Москва,"ГОРИНЖСТРОЙ, ООО",Москва,Строительство автомобильных дорог и автомагистралей,126348.1,,Средние предприятия,100.0,502204.0,421615.0,,38153.0,38655.0,166294.0,22579.0,125643.0,415908.0,454562.0,,11405.0,454562.0,-116619.0,22579.0,431983.0,496528.0,395336.0,,16643.0,853.0,80589.0,52656.0,76412.0,55562.0,249.0,89.5803,0.106,0.1703,2017,42.11,42.0,stroitelstvo,,,2.52
ГорИнжСтрой,Москва,"ГОРИНЖСТРОЙ, ООО",Москва,Строительство автомобильных дорог и автомагистралей,126348.1,,Средние предприятия,140.0,1667804.0,1260559.0,,48986.0,49943.0,22950.0,284001.0,211738.0,400644.0,450587.0,,1216.0,450587.0,72361.0,284001.0,166586.0,1638820.0,1197712.0,,36777.0,629.0,407245.0,325338.0,403215.0,48006.0,,641.0413,0.1985,0.2467,2018,42.11,42.0,stroitelstvo,,,4.27
ГорИнжСтрой,Москва,"ГОРИНЖСТРОЙ, ООО",Москва,Строительство автомобильных дорог и автомагистралей,126348.1,,Средние предприятия,196.0,2122892.0,1758292.0,,88223.0,89499.0,120804.0,292887.0,899446.0,1247463.0,1336961.0,,,1336961.0,26938.0,292887.0,1044074.0,1982196.0,1456802.0,,139580.0,95.0,364600.0,290928.0,360528.0,80948.0,159.0,3795.0316,0.1468,0.1946,2019,42.11,42.0,stroitelstvo,,,3.05
ГорИнжСтрой,Москва,"ГОРИНЖСТРОЙ, ООО",Москва,Строительство автомобильных дорог и автомагистралей,126348.1,,Средние предприятия,195.0,1592457.0,1586444.0,,57566.0,59583.0,303767.0,295548.0,858857.0,1267307.0,1326889.0,,149796.0,1326889.0,293762.0,295548.0,1031341.0,1495991.0,1260037.0,,176255.0,6407.0,6013.0,2662.0,4957.0,175472.0,,0.7737,0.0018,0.0399,2020,42.11,42.0,stroitelstvo,"Docsvision (СЭД/ECM-система),Docsvision СЭД/ECM и BPM,Docsvision: Кадровый электронный документооборот (КЭДО)","СЭД,BPM,HRM",4.91
ГорИнжСтрой,Москва,"ГОРИНЖСТРОЙ, ООО",Москва,Строительство автомобильных дорог и автомагистралей,126348.1,,Средние предприятия,139.0,1901393.0,1824746.0,,77718.0,195890.0,192911.0,348653.0,880845.0,1113199.0,1309089.0,,195689.0,1309089.0,337904.0,348653.0,960436.0,1709771.0,1479691.0,,190333.0,13861.0,76647.0,53104.0,84106.0,163416.0,,6.0678,0.0311,0.0232,2021,42.11,42.0,stroitelstvo,,,8.39
ГорИнжСтрой,Москва,"ГОРИНЖСТРОЙ, ООО",Москва,Строительство автомобильных дорог и автомагистралей,126348.1,,Средние предприятия,138.0,1698816.0,1651741.0,,118115.0,227289.0,357559.0,360102.0,1019784.0,1411582.0,1638871.0,,266584.0,1638871.0,398919.0,360102.0,1278769.0,1494072.0,1397045.0,,145980.0,35462.0,47075.0,29654.0,73846.0,188716.0,24954.0,2.0824,0.0198,-0.0328,2022,42.11,42.0,stroitelstvo,,,11.92
ГорИнжСтрой,Москва,"ГОРИНЖСТРОЙ, ООО",Москва,Строительство автомобильных дорог и автомагистралей,7442908.0,,Средние предприятия,148.0,1967498.0,1933794.0,,97302.0,200659.0,443673.0,376638.0,1283313.0,1768442.0,1969101.0,,354342.0,1969101.0,502338.0,376638.0,1592463.0,1825595.0,1615980.0,,155910.0,35316.0,33704.0,16536.0,65490.0,216575.0,26874.0,1.8544,0.0091,0.0294,2023,42.11,42.0,stroitelstvo,,,7.42
Горстройзаказчик,Вологда,"ГОРСТРОЙЗАКАЗЧИК, ЗАО",Вологодская область,"Деятельность заказчика-застройщика, генерального подрядчика",58451.3,4000.0,Средние предприятия,,,,,2133956.0,2133963.0,23121.0,716038.0,422353.0,800035.0,2933998.0,,193840.0,2933998.0,411668.0,716038.0,2217960.0,221114.0,156557.0,6892.0,16006.0,12345.0,22026.0,15838.0,27461.0,28578.0,12345.0,2.2245,0.0716,0.1884,2013,71.12.2,71.0,stroitelstvo,,,6.45
Горстройзаказчик,Вологда,"ГОРСТРОЙЗАКАЗЧИК, ЗАО",Вологодская область,"Деятельность заказчика-застройщика, генерального подрядчика",58451.3,4000.0,Средние предприятия,,,,,2729604.0,2729606.0,43346.0,721536.0,330514.0,790418.0,3520025.0,,103580.0,3520025.0,297554.0,721536.0,2798489.0,296936.0,237005.0,7161.0,17280.0,3210.0,18422.0,12358.0,15877.0,32643.0,3210.0,4.9461,0.0416,0.1195,2014,71.12.2,71.0,stroitelstvo,,,11.36
Горстройзаказчик,Вологда,"ГОРСТРОЙЗАКАЗЧИК, ЗАО",Вологодская область,"Деятельность заказчика-застройщика, генерального подрядчика",58451.3,4000.0,Средние предприятия,,,,,3158787.0,3158789.0,44884.0,721950.0,339543.0,917357.0,4076146.0,,107614.0,4076146.0,224723.0,721950.0,3354196.0,234234.0,215214.0,1583.0,13939.0,3779.0,2428.0,1498.0,627.0,26667.0,3479.0,0.1659,0.0064,0.0149,2015,71.12.2,71.0,stroitelstvo,,,12.91
