Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,lt_debt,st_debt,sales,cgs,commercial,eat,labor_costs,net_profit_margin,ros,year,code_okved,firts_number_okved,okved_name,retained_earnings,short_term_liab,ind,Продукт,Технология
Юсистемс (Usystems),Москва,"ЮСИСТЕМС, АО",Москва,Торговля оптовая прочими строительными материалами и изделиями,,,Средние предприятия,82.0,1564136.0,1550784.0,,235158.0,1543175.0,1031937.0,452737.0,6834.0,174906.0,0.0044,0.0345,2017,46.73.6,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
Юсистемс (Usystems),Москва,"ЮСИСТЕМС, АО",Москва,Торговля оптовая прочими строительными материалами и изделиями,,,Средние предприятия,88.0,1731917.0,1702853.0,,166434.0,1719529.0,1161170.0,494780.0,18498.0,204563.0,0.0108,0.034,2018,46.73.6,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,476883000.0,298893000.0,torgovlya,,
Юсистемс (Usystems),Москва,"ЮСИСТЕМС, АО",Москва,Торговля оптовая прочими строительными материалами и изделиями,,,Средние предприятия,92.0,1770831.0,1721657.0,,137475.0,1757622.0,1204058.0,481288.0,37294.0,215625.0,0.0212,0.0379,2019,46.73.6,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,513989000.0,291319000.0,torgovlya,,
Юсистемс (Usystems),Москва,"ЮСИСТЕМС, АО",Москва,Торговля оптовая прочими строительными материалами и изделиями,,,Средние предприятия,87.0,2269384.0,2138928.0,,293.0,2250774.0,1544373.0,552922.0,101428.0,226857.0,0.0451,0.0652,2020,46.73.6,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,615416000.0,232071000.0,torgovlya,,
Юсистемс (Usystems),Москва,"ЮСИСТЕМС, АО",Москва,Торговля оптовая прочими строительными материалами и изделиями,,,Средние предприятия,84.0,2695298.0,2453300.0,,,2665253.0,1798219.0,625596.0,189437.0,247924.0,0.0711,0.0859,2021,46.73.6,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,804854000.0,301253000.0,torgovlya,,
Юсистемс (Usystems),Москва,"ЮСИСТЕМС, АО",Москва,Торговля оптовая прочими строительными материалами и изделиями,,,Средние предприятия,65.0,1223661.0,1129637.0,,,1176680.0,694316.0,366655.0,85481.0,254458.0,0.0726,0.0935,2022,46.73.6,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,890335000.0,142503000.0,torgovlya,ELMA BPM Suite,"BPM,SaaS"
Юсистемс (Usystems),Москва,"ЮСИСТЕМС, АО",Москва,Торговля оптовая прочими строительными материалами и изделиями,,,Средние предприятия,51.0,1214947.0,1165938.0,,,1173446.0,814289.0,312409.0,22031.0,189155.0,0.0188,0.0357,2023,46.73.6,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,912366000.0,211364000.0,torgovlya,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,,,,350611.0,383.0,415357.0,179769.0,264.0,88480.0,,0.213,0.396,2013,68.2,68.0,Деятельность по операциям с недвижимым имуществом,,,stroitelstvo,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,,,,317304.0,347.0,425833.0,206128.0,345.0,80128.0,32730.0,0.1882,0.3518,2014,68.2,68.0,Деятельность по операциям с недвижимым имуществом,,,stroitelstvo,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,,,,238942.0,318.0,451003.0,209161.0,1109.0,91964.0,37729.0,0.2039,0.3427,2015,68.2,68.0,Деятельность по операциям с недвижимым имуществом,,,stroitelstvo,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,,,,208602.0,245.0,445752.0,166463.0,931.0,212795.0,67649.0,0.4774,0.3617,2016,68.2,68.0,Деятельность по операциям с недвижимым имуществом,,,stroitelstvo,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,54,462172.0,338956.0,180000.0,172.0,448865.0,167590.0,1103.0,95365.0,64103.0,0.2125,0.3095,2017,68.2,68.0,Деятельность по операциям с недвижимым имуществом,,,stroitelstvo,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,54,497294.0,359346.0,116946.0,23474.0,477770.0,166428.0,2125.0,104636.0,55245.0,0.219,0.3551,2018,68.2,68.0,Деятельность по операциям с недвижимым имуществом,610345000.0,109157000.0,stroitelstvo,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,,568803.0,356588.0,188315.0,109.0,521290.0,189003.0,2218.0,164672.0,70157.0,0.3159,0.3788,2019,68.2,68.0,Деятельность по операциям с недвижимым имуществом,640444000.0,82702000.0,stroitelstvo,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,56,484832.0,315622.0,149670.0,2286.0,464520.0,164357.0,1772.0,131247.0,65223.0,0.2825,0.3741,2020,68.2,68.0,Деятельность по операциям с недвижимым имуществом,519572000.0,98945000.0,stroitelstvo,,
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,44,637062.0,379268.0,90668.0,415.0,536058.0,175847.0,2123.0,198872.0,69279.0,0.371,0.423,2021,68.2,68.0,Деятельность по операциям с недвижимым имуществом,472446000.0,115620000.0,stroitelstvo,ТЕЗИС Система управления документами и задачами,СЭД
Ямское Поле,Москва,"ЯМСКОЕ ПОЛЕ, ОАО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,29183.3,,Малые предприятия,39,610343.0,375093.0,,18023.0,593582.0,177676.0,1508.0,183201.0,75559.0,0.3086,0.4261,2022,68.2,68.0,Деятельность по операциям с недвижимым имуществом,470531000.0,151032000.0,stroitelstvo,,
