Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,okved_name,retained_earnings,short_term_liab,ind,Продукт,Технология
Каракан инвест,Москва,"КАРАКАН ИНВЕСТ, ООО",Москва,"Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки",24646.3,,Малые предприятия,68,974009.0,1022560.0,67.0,90261.0,2919974.0,15.0,1624290.0,56877.0,197272.0,3117246.0,1195504.0,93827.0,3117246.0,27580.0,1624290.0,1492956.0,228773.0,172593.0,231.0,187452.0,106554.0,-48551.0,-53980.0,-687223.0,202195.0,15642.0,-6.4495,-0.236,-0.5748,2022,46.49.49,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,1006444000.0,166939000.0,energetika,,
Каракан инвест,Москва,"КАРАКАН ИНВЕСТ, ООО",Москва,"Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки",24646.3,,Малые предприятия,73,2264410.0,577349.0,373.0,145.0,3148515.0,7.0,1677831.0,108822.0,111735.0,3260250.0,1454988.0,5470.0,3260250.0,79322.0,1677831.0,1582419.0,205113.0,120553.0,,193526.0,124791.0,1687061.0,1687430.0,-242709.0,317885.0,213670.0,-1.9449,8.2268,-0.5312,2021,46.49.49,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,1059985000.0,59856000.0,energetika,,
Каракан инвест,Москва,"КАРАКАН ИНВЕСТ, ООО",Москва,"Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки",,,Крупные предприятия,92,2479841.0,2469523.0,4.0,122111.0,2757952.0,15.0,1600500.0,567200.0,707225.0,3465177.0,1314504.0,68480.0,3465177.0,278547.0,1600500.0,1864677.0,2214051.0,1952916.0,26229.0,222644.0,103335.0,10318.0,-23790.0,-99570.0,332680.0,124304.0,-0.9636,-0.0107,0.0055,2023,46.49.49,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,982654000.0,422249000.0,energetika,,
Каракан инвест,Москва,"КАРАКАН ИНВЕСТ, ООО",Москва,"Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки",24646.3,,Малые предприятия,86,632163.0,494705.0,1320.0,7864.0,2090616.0,425.0,722636.0,48701.0,50327.0,2140943.0,1365988.0,8563.0,2140943.0,22926.0,722636.0,1418307.0,222349.0,109596.0,,187845.0,115891.0,137458.0,137685.0,-131464.0,231562.0,100825.0,-1.1344,0.6192,-0.3377,2019,46.49.49,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,104790000.0,52300000.0,energetika,,
Каракан инвест,Москва,"КАРАКАН ИНВЕСТ, ООО",Москва,"Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки",24646.3,,Малые предприятия,,,,4151.0,69136.0,1797033.0,110.0,558320.0,48008.0,223477.0,2020510.0,1238088.0,178798.0,2020510.0,183001.0,558320.0,1462190.0,397851.0,227721.0,58252.0,156453.0,73181.0,234185.0,221022.0,189725.0,101043.0,83243.0,2.5925,0.5555,-0.112,2013,46.49.49,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,energetika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,64.0,663472.0,618405.0,3786.0,8836.0,251134.0,61680.0,221772.0,236787.0,340288.0,591422.0,207017.0,2760.0,591422.0,142934.0,221772.0,369650.0,605867.0,173306.0,279212.0,145913.0,3424.0,45067.0,34743.0,29469.0,126510.0,1319.0,8.6066,0.0573,0.0123,2019,10.89.8,10.0,Обрабатывающие производства,-78978000.0,162038000.0,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,,,,3274.0,2868.0,20831.0,26832.0,302050.0,283335.0,383817.0,404648.0,,22592.0,404648.0,238354.0,302050.0,102598.0,350227.0,234335.0,181482.0,25272.0,107.0,-86816.0,-72458.0,-91771.0,,,-857.6729,-0.2069,-0.2594,2013,10.89.8,10.0,Обрабатывающие производства,,,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,70.0,1557212.0,1314938.0,71000.0,40238.0,211322.0,164159.0,665295.0,656861.0,928501.0,1139824.0,,47371.0,1139824.0,535191.0,665295.0,474529.0,1508107.0,375726.0,644990.0,178952.0,7154.0,242274.0,189360.0,244068.0,197159.0,1955.0,34.1163,0.1256,0.2045,2023,10.89.8,10.0,Обрабатывающие производства,364545000.0,442796000.0,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,,,,7609.0,5088.0,219583.0,36242.0,223308.0,297940.0,363939.0,583522.0,247855.0,42429.0,583522.0,265535.0,223308.0,360214.0,243236.0,89351.0,356.0,270729.0,3576.0,-105164.0,-84251.0,-129688.0,36105.0,344.0,-36.2662,-0.3464,-0.4818,2015,10.89.8,10.0,Обрабатывающие производства,,,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,61.0,514566.0,557608.0,19310.0,8551.0,162684.0,90666.0,220288.0,233188.0,373126.0,535810.0,52729.0,176066.0,535810.0,270294.0,220289.0,315522.0,427772.0,133827.0,269745.0,108953.0,4952.0,-43042.0,-35520.0,-48989.0,85880.0,2760.0,-9.8928,-0.083,-0.1981,2017,10.89.8,10.0,Обрабатывающие производства,,,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,57.0,1205020.0,947286.0,51406.0,51351.0,223612.0,126004.0,466845.0,549461.0,682834.0,906446.0,129291.0,65393.0,906446.0,486952.0,466845.0,439601.0,1143804.0,277454.0,483264.0,148793.0,10267.0,257734.0,202482.0,260345.0,159375.0,2500.0,25.3575,0.177,0.2048,2022,10.89.8,10.0,Обрабатывающие производства,166095000.0,264702000.0,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,53.0,732308.0,736800.0,3279.0,8516.0,197979.0,106712.0,216169.0,290381.0,505965.0,703944.0,,279585.0,703944.0,196343.0,216169.0,487775.0,680565.0,203393.0,344589.0,109494.0,2935.0,-4492.0,-5603.0,-19717.0,103058.0,329.0,-6.7179,-0.0082,0.0339,2020,10.89.8,10.0,Обрабатывающие производства,-84581000.0,486702000.0,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,52.0,957343.0,829433.0,44977.0,10269.0,120167.0,94475.0,265162.0,386661.0,585223.0,705390.0,248977.0,20816.0,705390.0,336043.0,265162.0,440228.0,891743.0,262752.0,399993.0,127036.0,3282.0,127910.0,72721.0,121617.0,121641.0,81.0,37.0558,0.0815,0.1143,2021,10.89.8,10.0,Обрабатывающие производства,-35588000.0,190221000.0,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,72.0,582219.0,621937.0,10777.0,11012.0,135109.0,71180.0,187029.0,189039.0,412731.0,547840.0,255002.0,7002.0,547840.0,198581.0,187029.0,360811.0,545928.0,166777.0,271288.0,122621.0,3123.0,-39718.0,-33259.0,-40975.0,111706.0,2697.0,-13.1204,-0.0609,-0.027,2018,10.89.8,10.0,Обрабатывающие производства,-113721000.0,105276000.0,farmacevtika,LanCloud: Cloud SharePoint,"CMS - Системы управления контентом,SaaS,Корпоративные порталы,СЭД"
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,,,,17683.0,5273.0,163716.0,72682.0,255808.0,320298.0,414019.0,577735.0,243891.0,8307.0,577735.0,336554.0,255808.0,321927.0,434985.0,147143.0,238232.0,90476.0,4217.0,29902.0,23845.0,17111.0,70656.0,1613.0,4.0576,0.0548,-0.0939,2016,10.89.8,10.0,Обрабатывающие производства,,,farmacevtika,,
Аквион,Москва,"АКВИОН, АО",Москва,Производство биологически активных добавок к пище,,,Средние предприятия,,,,3048.0,7031.0,95393.0,42595.0,307560.0,244253.0,296503.0,391896.0,42514.0,,391896.0,250936.0,307560.0,84336.0,173397.0,60953.0,46.0,187077.0,1674.0,7082.0,5510.0,-12903.0,,,-7.7079,0.0318,-0.4307,2014,10.89.8,10.0,Обрабатывающие производства,,,farmacevtika,,
